time_s,spectre,derived_finite_rise_step,absolute_error
1.235128238889157e-06,0.7667337093609741,0.7667294045190532,4.304841920821367e-06
1.236532379729783e-06,0.7687153853470425,0.7687110664308301,4.318916212442403e-06
1.23794187138839e-06,0.7706869340166452,0.7706826011663582,4.332850287003254e-06
1.239356741006717e-06,0.7726483497289327,0.7726440030859326,4.346643000086026e-06
1.24077701600879e-06,0.7745996273008838,0.7745952670076743,4.360293209493271e-06
1.242202724125285e-06,0.7765407620335016,0.7765363882337133,4.37379978834862e-06
1.243633893381545e-06,0.7784717496875488,0.7784673625259346,4.387161614216595e-06
1.245070552109783e-06,0.7803925864925656,0.7803881861149881,4.400377577540304e-06
1.246512728957057e-06,0.7823032691495905,0.7822988557030178,4.413446572648638e-06
1.247960452869184e-06,0.7842037948020752,0.7841993684345658,4.426367509413609e-06
1.249413753111405e-06,0.7860941610557202,0.7860897219164182,4.439139301926076e-06
1.250872659275987e-06,0.7879743659802729,0.7879699142193964,4.451760876489352e-06
1.252337201270952e-06,0.7898444080869905,0.789839943855824,4.464231166512178e-06
1.253807409336832e-06,0.7917042863424045,0.7916998097932869,4.476549117615747e-06
1.255283314040585e-06,0.7935540001526029,0.7935495114389218,4.488713681083389e-06
1.256764946281145e-06,0.7953935493625357,0.7953890486387147,4.500723820966002e-06
1.258252337309454e-06,0.7972229342728566,0.7972184216943465,4.512578510085241e-06
1.259745518708677e-06,0.7990421556073023,0.7990376313305739,4.524276728368193e-06
1.261244522416981e-06,0.8008512145327925,0.8008466787153237,4.535817468842573e-06
1.262749380716309e-06,0.8026501126377047,0.8026455654379733,4.547199731419482e-06
1.264260126261854e-06,0.8044388519591072,0.8044342935365796,4.558422527667361e-06
1.265776792050759e-06,0.8062174349372752,0.8062128654523971,4.569484878036434e-06
1.267299411463177e-06,0.807985864456189,0.8079812840703773,4.580385811747689e-06
1.268828018238376e-06,0.8097441438071437,0.8097395526827721,4.591124371566835e-06
1.270362646499721e-06,0.8114922767095861,0.8114876750099812,4.601699604922516e-06
1.271903330741963e-06,0.8132302672882226,0.8132256551776501,4.61211057245503e-06
1.273450105850127e-06,0.8149581200863163,0.8149534977299717,4.622356344574641e-06
1.275003007102308e-06,0.816675840060268,0.8166712076242677,4.632436000351348e-06
1.276562070171834e-06,0.81838343257357,0.8183787902249412,4.642348628847159e-06
1.278127331129622e-06,0.8200809033910759,0.820076251297743,4.65209333289085e-06
1.279698826452415e-06,0.8217682586796311,0.8217635970104125,4.661669218641862e-06
1.281276593037677e-06,0.8234455050154856,0.823440833940077,4.671075408579917e-06
1.282860668184196e-06,0.8251126493550857,0.8251079690440528,4.680311032845275e-06
1.284451089628373e-06,0.8267696990650796,0.8267650096898492,4.689375230348958e-06
1.286047895525541e-06,0.8284166618938907,0.8284119636267366,4.698267154101821e-06
1.287651124471322e-06,0.8300535459853811,0.8300488389994173,4.706985963776056e-06
1.289260815502517e-06,0.8316803598708802,0.8316756443400495,4.715530830701198e-06
1.290877008093133e-06,0.8332971124565852,0.8332923885556482,4.723900936975944e-06
1.292499742177228e-06,0.8349038130378884,0.834899080942414,4.7320954743579335e-06
1.29412905813938e-06,0.8365004712810185,0.8364957311673734,4.7401136450409e-06
1.295764996844181e-06,0.8380870972431909,0.838082349288528,4.7479546628759195e-06
1.297407599615289e-06,0.8396637013430944,0.8396589457253438,4.755617750595853e-06
1.299056908251207e-06,0.8412302943676262,0.8412255312654849,4.763102141258635e-06
1.300712965048553e-06,0.8427868874849712,0.8427821170778909,4.770407080356698e-06
1.302375812786294e-06,0.8443334922204759,0.8443287146886529,4.777531823041414e-06
1.304045494741545e-06,0.8458701204626459,0.845865335987013,4.784475632901852e-06
1.305722054700271e-06,0.8473967844639023,0.8473919932261139,4.791237788404068e-06
1.307405536959575e-06,0.8489134968334645,0.8489086990158901,4.797817574453411e-06
1.309095986334909e-06,0.8504202705347855,0.8504154663204959,4.804214289610975e-06
1.310793448175801e-06,0.8519171188903395,0.8519123084630981,4.810427241430659e-06
1.312497968364437e-06,0.8534040555709577,0.8533992391152085,4.816455749123705e-06
1.314209593313771e-06,0.8548810945851547,0.8548762722860125,4.822299142226427e-06
